latitude,longitude,views,days_since_taken,id,server,secret,title,tags,date_taken,url_s,image_path,owner,owner_name,media
51.532882,-0.12336,128,2473,43361155125,1862,f73877d529,London Kings Cross,londonkingscross londonnortheasternrailway 43308 43208 91129 91132,2018/7/25 17:32,https://live.staticflickr.com/1862/43361155125_f73877d529_m.jpg,,106910975@N06,Oz_97,photo
51.532882,-0.12336,56,2473,30399999788,1872,c326bdfbca,London Kings Cross,londonkingscross londonnortheasternrailway 91132,2018/7/25 17:19,https://live.staticflickr.com/1872/30399999788_c326bdfbca_m.jpg,,106910975@N06,Oz_97,photo
51.532882,-0.12336,62,2473,43549390474,1850,0583a95ce4,London Kings Cross,londonkingscross londonnortheasternrailway 91132,2018/7/25 17:20,https://live.staticflickr.com/1850/43549390474_0583a95ce4_m.jpg,,106910975@N06,Oz_97,photo
51.533556,-0.123081,377,8888,43547662194,1897,6e2be8b527,01-122  With a Class 82 Mark Four DVT leading a IC225 working arrives at Kings Cross,,2001/1/1 0:00,https://live.staticflickr.com/1897/43547662194_6e2be8b527_m.jpg,,50576141@N03,Clive G',photo
51.535141,-0.119309,12,2449,29237682447,1886,76dd650603,,,2018/8/18 10:12,https://live.staticflickr.com/1886/29237682447_76dd650603_m.jpg,,123822320@N02,diddi271,photo
51.534897,-0.116753,11,2449,44174905991,1882,02547be288,,,2018/8/18 10:17,https://live.staticflickr.com/1882/44174905991_02547be288_m.jpg,,123822320@N02,diddi271,photo
51.535419,-0.122828,7,2449,42367100060,1874,475a71b969,,,2018/8/18 10:09,https://live.staticflickr.com/1874/42367100060_475a71b969_m.jpg,,123822320@N02,diddi271,photo
51.535918,-0.129196,573,4146,43452844964,1859,92620164e9,Cambridge Street,,2013/12/25 5:32,https://live.staticflickr.com/1859/43452844964_92620164e9_m.jpg,,15462727@N07,Ingy The Wingy,photo
51.536903,-0.12764,118,2448,43447106674,1844,749f29b981,IMG_1364,gasholder park gas holder london kings cross iron structure,2018/8/19 15:25,https://live.staticflickr.com/1844/43447106674_749f29b981_m.jpg,,84806883@N00,.Martin.,photo
51.536903,-0.12764,114,2448,44165006291,1831,4d426c2cc0,IMG_1359,gasholder park gas holder london kings cross iron structure,2018/8/19 15:23,https://live.staticflickr.com/1831/44165006291_4d426c2cc0_m.jpg,,84806883@N00,.Martin.,photo
51.536903,-0.12764,107,2448,44165004861,1878,82914fbbf4,IMG_1360,gasholder park gas holder london kings cross iron structure,2018/8/19 15:23,https://live.staticflickr.com/1878/44165004861_82914fbbf4_m.jpg,,84806883@N00,.Martin.,photo
51.536903,-0.12764,122,2448,44165003291,1894,d666ce17d2,IMG_1361,gasholder park gas holder london kings cross iron structure,2018/8/19 15:24,https://live.staticflickr.com/1894/44165003291_d666ce17d2_m.jpg,,84806883@N00,.Martin.,photo
51.536903,-0.12764,83,2448,44164994441,1886,90e1e0b88c,IMG_1366,gasholder park gas holder london kings cross iron structure,2018/8/19 15:26,https://live.staticflickr.com/1886/44164994441_90e1e0b88c_m.jpg,,84806883@N00,.Martin.,photo
51.536903,-0.12764,112,2448,44164992721,1840,26fc9026f5,IMG_1367,gasholder park gas holder london kings cross iron structure,2018/8/19 15:26,https://live.staticflickr.com/1840/44164992721_26fc9026f5_m.jpg,,84806883@N00,.Martin.,photo
51.536903,-0.12764,108,2448,44164989981,1890,e573969708,IMG_1369,gasholder park gas holder london kings cross iron structure,2018/8/19 15:27,https://live.staticflickr.com/1890/44164989981_e573969708_m.jpg,,84806883@N00,.Martin.,photo
51.536903,-0.12764,116,2448,44164988561,1861,5f71733071,IMG_1370,gasholder park gas holder london kings cross iron structure,2018/8/19 15:27,https://live.staticflickr.com/1861/44164988561_5f71733071_m.jpg,,84806883@N00,.Martin.,photo
51.536903,-0.12764,112,2448,44164987261,1875,681ac157fd,IMG_1371,gasholder park gas holder london kings cross iron structure,2018/8/19 15:27,https://live.staticflickr.com/1875/44164987261_681ac157fd_m.jpg,,84806883@N00,.Martin.,photo
51.536592,-0.127801,1906,2453,42298245490,1871,11fa0c7e53,'Gasholders' / II,0f20ef1c90df4fa2b9d9a19d76912b05 london camden uk england photobygeorgerex unitedkingdom britain imagesgeorgerex architecture apartments flats kingscross gasholders wilkinsoneyrearchitects maylimltd,2018/8/14 10:02,https://live.staticflickr.com/1871/42298245490_11fa0c7e53_m.jpg,,36692623@N06,Images George Rex,photo
51.533259,-0.124883,610,2456,42298717020,1883,0d75425443,upwards,london night,2018/8/11 22:28,https://live.staticflickr.com/1883/42298717020_0d75425443_m.jpg,,7359973@N08,Dissonancefalling,photo
51.53479,-0.124625,840,2456,44108243131,1892,f31774596c,greens,night kingscross london,2018/8/11 22:37,https://live.staticflickr.com/1892/44108243131_f31774596c_m.jpg,,7359973@N08,Dissonancefalling,photo
51.533736,-0.123059,631,2452,43147666825,1794,0678b46276,90039,lner ecml trains railway class90,2018/8/15 13:08,https://live.staticflickr.com/1794/43147666825_0678b46276_m.jpg,,105285627@N06,Lucas31 Transport Photography,photo
51.539405,-0.135945,9147,2455,30184149268,1792,be14e84284,KS66 XZY 01,tfl transport for london eru emergency response unit underground tube volvo fl jdc john dennis coach builders camden police btp british ks66xzy b884 imageall iain kitchen iainkitchen iaindkitchen service photos emergencyservicephotos wwwemergencyservicephotoscouk,2018/8/12 12:39,https://live.staticflickr.com/1792/30184149268_be14e84284_m.jpg,,8494603@N08,IainDK,photo
51.538908,-0.133445,43,2456,44045277571,1834,39952776ac,Canal Flats,,2018/8/11 18:20,https://live.staticflickr.com/1834/44045277571_39952776ac_m.jpg,,15145996@N00,hobbified,photo
51.536138,-0.127917,56,2456,42236215350,1813,0d59770643,St. Pancras Lock,,2018/8/11 18:01,https://live.staticflickr.com/1813/42236215350_0d59770643_m.jpg,,15145996@N00,hobbified,photo
51.537524,-0.127737,1804,2547,30165652948,1774,fd1e043be6,Framework,gasometer framework london blackandwhite mono bw abstract,2018/5/12 10:25,https://live.staticflickr.com/1774/30165652948_fd1e043be6_m.jpg,,17288983@N07,Joseph Pearson Images,photo
51.537487,-0.127973,387,2463,43112675165,941,814ff579a0,Gasholders,sallyaugust2018 gasholders kingscross london canoneosm3,2018/8/4 11:55,https://live.staticflickr.com/941/43112675165_814ff579a0_m.jpg,,10949596@N02,Sally Dunford,photo
51.533502,-0.125677,382,2463,43280313514,929,599a89d500,Pancras Square,sallyaugust2018 pancrassquare kingscross london canoneosm3,2018/8/4 11:32,https://live.staticflickr.com/929/43280313514_599a89d500_m.jpg,,10949596@N02,Sally Dunford,photo
51.535168,-0.116558,47,2548,29022047407,861,ea12f3291d,IMG-NT-5560,london unitedkingdom city,2018/5/11 4:39,https://live.staticflickr.com/861/29022047407_ea12f3291d_m.jpg,,34414772@N08,thepianistalex,photo
51.535565,-0.130548,273,2461,43889356821,1776,8874bbf6ae,Blue Monument,kingcrossstpancrasareaearlyaugust2018 kingscross stpancrasoldchurch stpancras monument bluemonument churchyard london,2018/8/6 16:14,https://live.staticflickr.com/1776/43889356821_8874bbf6ae_m.jpg,,26524054@N06,kevertonphoto,photo
51.538381,-0.132243,53,2464,43829252002,1779,6cd7985dff,UK - London - King's Cross - Scoop: A Wonderful Ice Cream World exhibition - Lick the sky - Sign,uk england london scoop exhibition icecream sign signage,2018/8/3 18:44,https://live.staticflickr.com/1779/43829252002_6cd7985dff_m.jpg,,55578087@N08,JulesFoto,photo
51.538568,-0.132694,58,2464,43877326721,1772,fda8cf4395,UK - London - King's Cross - Scoop: A Wonderful Ice Cream World exhibition - Ice-cream diagram,uk england london scoop exhibition icecream diagram,2018/8/3 18:43,https://live.staticflickr.com/1772/43877326721_fda8cf4395_m.jpg,,55578087@N08,JulesFoto,photo
51.540917,-0.137586,89,2465,42960961875,851,2f7aa75299,UK - London - Camden - Regent's Canal,uk england centrallondonoutdoorgroup clog camden regentscanal,2018/8/2 19:59,https://live.staticflickr.com/851/42960961875_2f7aa75299_m.jpg,,55578087@N08,JulesFoto,photo
51.537233,-0.128381,2969,2466,43790368261,941,589f1d051a,"Converted gasometer apartments by Regent's Canal, London",regentscanal gasometer gasholder canal heritage stpancras kingscross kingscrossregeneration castiron gas urbanregeneration canonef35mmf14lusm industrialregeneration,2018/8/1 15:44,https://live.staticflickr.com/941/43790368261_589f1d051a_m.jpg,,26524054@N06,kevertonphoto,photo
51.540603,-0.13662,2339,2466,42886353445,931,be1322e3d8,Desirable residences near The Regent's Canal in Camden,regentscanal london camden canal kingscross canon35mmf14l,2018/8/1 16:12,https://live.staticflickr.com/931/42886353445_be1322e3d8_m.jpg,,26524054@N06,kevertonphoto,photo
51.533429,-0.123338,99,2482,28831035547,848,4630788362,London Kings Cross,londonkingscross londonnortheasternrailway,2018/7/16 16:32,https://live.staticflickr.com/848/28831035547_4630788362_m.jpg,,106910975@N06,Oz_97,photo
51.533429,-0.123338,167,2482,42863043465,1779,329cfb07c3,London Kings Cross,londonkingscross 91109 londonnortheasternrailway,2018/7/16 16:33,https://live.staticflickr.com/1779/42863043465_329cfb07c3_m.jpg,,106910975@N06,Oz_97,photo
51.533429,-0.123338,161,2482,28831020457,937,437102a751,London Kings Cross,londonkingscross 91109 londonnortheasternrailway,2018/7/16 16:33,https://live.staticflickr.com/937/28831020457_437102a751_m.jpg,,106910975@N06,Oz_97,photo
51.533838,-0.126231,90,2481,29840955818,929,27d56ee7ea,2018-07-FL-193741,akt2 argent cortensteel ericparry kingscross london officebuilding rustysteel steelexoskeleton steelstructure,2018/7/17 19:59,https://live.staticflickr.com/929/29840955818_27d56ee7ea_m.jpg,,61579728@N05,acme london,photo
51.538381,-0.132243,53,2464,43829252002,1779,6cd7985dff,UK - London - King's Cross - Scoop: A Wonderful Ice Cream World exhibition - Lick the sky - Sign,uk england london scoop exhibition icecream sign signage,2018/8/3 18:44,https://live.staticflickr.com/1779/43829252002_6cd7985dff_m.jpg,,55578087@N08,JulesFoto,photo
51.538367,-0.132222,91,2464,43829236172,1780,fec571095a,UK - London - King's Cross - Scoop: A Wonderful Ice Cream World exhibition - Lick the sky - Iridescent ice-cream,uk england london scoop exhibition icecream,2018/8/3 18:44,https://live.staticflickr.com/1780/43829236172_fec571095a_m.jpg,,55578087@N08,JulesFoto,photo
51.538568,-0.132694,58,2464,43877326721,1772,fda8cf4395,UK - London - King's Cross - Scoop: A Wonderful Ice Cream World exhibition - Ice-cream diagram,uk england london scoop exhibition icecream diagram,2018/8/3 18:43,https://live.staticflickr.com/1772/43877326721_fda8cf4395_m.jpg,,55578087@N08,JulesFoto,photo
51.540917,-0.137586,89,2465,42960961875,851,2f7aa75299,UK - London - Camden - Regent's Canal,uk england centrallondonoutdoorgroup clog camden regentscanal,2018/8/2 19:59,https://live.staticflickr.com/851/42960961875_2f7aa75299_m.jpg,,55578087@N08,JulesFoto,photo
51.540529,-0.136084,73,2465,28928448627,1818,2c225ae3eb,UK - London - Camden - Regent's Canal,uk england centrallondonoutdoorgroup clog camden regentscanal,2018/8/2 20:05,https://live.staticflickr.com/1818/28928448627_2c225ae3eb_m.jpg,,55578087@N08,JulesFoto,photo
51.533447,-0.123053,214,2500,43860528871,848,d22ee3a6d2,90036 91107 Kings Cross,,2018/6/28 15:55,https://live.staticflickr.com/848/43860528871_d22ee3a6d2_m.jpg,,121196525@N07,walls.nigel,photo
51.537233,-0.128381,2969,2466,43790368261,941,589f1d051a,"Converted gasometer apartments by Regent's Canal, London",regentscanal gasometer gasholder canal heritage stpancras kingscross kingscrossregeneration castiron gas urbanregeneration canonef35mmf14lusm industrialregeneration,2018/8/1 15:44,https://live.staticflickr.com/941/43790368261_589f1d051a_m.jpg,,26524054@N06,kevertonphoto,photo
51.540603,-0.13662,2339,2466,42886353445,931,be1322e3d8,Desirable residences near The Regent's Canal in Camden,regentscanal london camden canal kingscross canon35mmf14l,2018/8/1 16:12,https://live.staticflickr.com/931/42886353445_be1322e3d8_m.jpg,,26524054@N06,kevertonphoto,photo
51.533429,-0.123338,99,2482,28831035547,848,4630788362,London Kings Cross,londonkingscross londonnortheasternrailway,2018/7/16 16:32,https://live.staticflickr.com/848/28831035547_4630788362_m.jpg,,106910975@N06,Oz_97,photo
51.533429,-0.123338,167,2482,42863043465,1779,329cfb07c3,London Kings Cross,londonkingscross 91109 londonnortheasternrailway,2018/7/16 16:33,https://live.staticflickr.com/1779/42863043465_329cfb07c3_m.jpg,,106910975@N06,Oz_97,photo
51.533429,-0.123338,161,2482,28831020457,937,437102a751,London Kings Cross,londonkingscross 91109 londonnortheasternrailway,2018/7/16 16:33,https://live.staticflickr.com/937/28831020457_437102a751_m.jpg,,106910975@N06,Oz_97,photo
51.533838,-0.126231,52,2481,29840957078,932,8c347d8e50,2018-07-FL-193740,akt2 argent cortensteel ericparry kingscross london officebuilding rustysteel steelexoskeleton steelstructure,2018/7/17 19:59,https://live.staticflickr.com/932/29840957078_8c347d8e50_m.jpg,,61579728@N05,acme london,photo
51.533838,-0.126231,90,2481,29840955818,929,27d56ee7ea,2018-07-FL-193741,akt2 argent cortensteel ericparry kingscross london officebuilding rustysteel steelexoskeleton steelstructure,2018/7/17 19:59,https://live.staticflickr.com/929/29840955818_27d56ee7ea_m.jpg,,61579728@N05,acme london,photo
51.533838,-0.126231,91,2481,29840954018,937,5888cfd8ca,2018-07-FL-193742,akt2 argent cortensteel ericparry kingscross london officebuilding rustysteel steelexoskeleton steelstructure,2018/7/17 19:59,https://live.staticflickr.com/937/29840954018_5888cfd8ca_m.jpg,,61579728@N05,acme london,photo
51.533838,-0.126231,515,2481,29840951528,861,eff453ef3c,2018-07-FL-193743,akt2 argent cortensteel ericparry kingscross london officebuilding rustysteel steelexoskeleton steelstructure,2018/7/17 19:59,https://live.staticflickr.com/861/29840951528_eff453ef3c_m.jpg,,61579728@N05,acme london,photo
51.533838,-0.126231,57,2481,42808099665,850,2771e5a9fa,2018-07-FL-193746,akt2 argent cortensteel ericparry kingscross london officebuilding rustysteel steelexoskeleton steelstructure,2018/7/17 20:00,https://live.staticflickr.com/850/42808099665_2771e5a9fa_m.jpg,,61579728@N05,acme london,photo
51.533838,-0.126231,62,2481,42808093885,941,5a32cc7d44,2018-07-FL-193748,akt2 argent cortensteel ericparry kingscross london officebuilding rustysteel steelexoskeleton steelstructure,2018/7/17 20:00,https://live.staticflickr.com/941/42808093885_5a32cc7d44_m.jpg,,61579728@N05,acme london,photo
51.53515,-0.124039,709,2483,42792121035,932,5c851ea76b,Regent’s Canal at Kings Cross,karlsbad karlschultz london uk,2018/7/15 22:11,https://live.staticflickr.com/932/42792121035_5c851ea76b_m.jpg,,13875847@N00,karlsbad,photo
51.5349,-0.123689,1464,2483,28805599287,861,82aafec5ab,Kings Place and Regent’s Canal,karlsbad karlschultz london uk,2018/7/15 20:57,https://live.staticflickr.com/861/28805599287_82aafec5ab_m.jpg,,13875847@N00,karlsbad,photo
51.535091,-0.124575,351,2483,28805540907,939,6b62703c16,The Lighterman and Regent’s Canal,karlsbad karlschultz london uk,2018/7/15 22:05,https://live.staticflickr.com/939/28805540907_6b62703c16_m.jpg,,13875847@N00,karlsbad,photo
51.534497,-0.124784,149,2483,29824897238,859,9ca36856a8,Goods Way,karlsbad karlschultz london uk,2018/7/15 22:07,https://live.staticflickr.com/859/29824897238_9ca36856a8_m.jpg,,13875847@N00,karlsbad,photo
51.533383,-0.126192,47,2471,43646534292,848,611d8d9c10,King's Cross,,2018/7/27 20:43,https://live.staticflickr.com/848/43646534292_611d8d9c10_m.jpg,,155353400@N03,fstanis,photo
51.536891,-0.128231,895,2717,41849431230,847,ded80f4f39,Gasholder 8,gasholder gasometer guideframe kingscross camden london england uk unitedkingdom greatbritain,2017/11/23 13:33,https://live.staticflickr.com/847/41849431230_ded80f4f39_m.jpg,,28121598@N03,R~P~M,photo
51.53469,-0.118328,11,2488,28686446307,1785,b3a30d2d32,Red Arrows,,2018/7/10 13:09,https://live.staticflickr.com/1785/28686446307_b3a30d2d32_m.jpg,,29632983@N00,Rob Brennan,photo
51.535247,-0.126792,25,2766,43529516081,853,656b865755,vsco59da301d9ec79,,2017/10/5 15:09,https://live.staticflickr.com/853/43529516081_656b865755_m.jpg,,156194048@N06,kristenpost,photo
51.54158,-0.125053,41,2484,43455856971,841,21e30e53f4,2018-07-FL-193252,caledonianroad yorkway,2018/7/14 20:04,https://live.staticflickr.com/841/43455856971_21e30e53f4_m.jpg,,61579728@N05,acme london,photo
51.54158,-0.125053,23,2484,42551336875,1761,90268e225e,2018-07-FL-193254,caledonianroad yorkway,2018/7/14 20:05,https://live.staticflickr.com/1761/42551336875_90268e225e_m.jpg,,61579728@N05,acme london,photo
51.54158,-0.125053,31,2484,28569177237,846,cf0427d61b,2018-07-FL-193255,caledonianroad yorkway,2018/7/14 20:05,https://live.staticflickr.com/846/28569177237_cf0427d61b_m.jpg,,61579728@N05,acme london,photo
51.541766,-0.1246,38,2484,28569173307,1827,91049c60b9,2018-07-FL-193258,caledonianroad yorkway,2018/7/14 20:05,https://live.staticflickr.com/1827/28569173307_91049c60b9_m.jpg,,61579728@N05,acme london,photo
51.541766,-0.1246,38,2484,42551332485,1782,ddf312f41c,2018-07-FL-193259,caledonianroad yorkway,2018/7/14 20:05,https://live.staticflickr.com/1782/42551332485_ddf312f41c_m.jpg,,61579728@N05,acme london,photo
51.541819,-0.124781,42,2484,28569170427,844,dbfac631c5,2018-07-FL-193260,caledonianroad yorkway,2018/7/14 20:06,https://live.staticflickr.com/844/28569170427_dbfac631c5_m.jpg,,61579728@N05,acme london,photo
51.541819,-0.124781,42,2484,42551330605,844,7d93f7b3a3,2018-07-FL-193261,caledonianroad yorkway,2018/7/14 20:06,https://live.staticflickr.com/844/42551330605_7d93f7b3a3_m.jpg,,61579728@N05,acme london,photo
51.542113,-0.123823,30,2484,29585220398,1807,e1094f0570,2018-07-FL-193263,caledonianroad yorkway,2018/7/14 20:06,https://live.staticflickr.com/1807/29585220398_e1094f0570_m.jpg,,61579728@N05,acme london,photo
51.54228,-0.123059,26,2484,28569156297,1764,13505af383,2018-07-FL-193267,caledonianroad yorkway,2018/7/14 20:07,https://live.staticflickr.com/1764/28569156297_13505af383_m.jpg,,61579728@N05,acme london,photo
51.54228,-0.123059,41,2484,28569153017,918,3974712dfb,2018-07-FL-193269,caledonianroad yorkway,2018/7/14 20:07,https://live.staticflickr.com/918/28569153017_3974712dfb_m.jpg,,61579728@N05,acme london,photo
51.542605,-0.123228,41,2484,42551320955,1809,5a579ccb0a,2018-07-FL-193271,caledonianroad yorkway,2018/7/14 20:07,https://live.staticflickr.com/1809/42551320955_5a579ccb0a_m.jpg,,61579728@N05,acme london,photo
51.542605,-0.123228,39,2484,43407825542,1824,1cc38aa40d,2018-07-FL-193272,caledonianroad yorkway,2018/7/14 20:08,https://live.staticflickr.com/1824/43407825542_1cc38aa40d_m.jpg,,61579728@N05,acme london,photo
51.542605,-0.123228,35,2484,28569147047,1767,4aae88ff40,2018-07-FL-193273,caledonianroad yorkway,2018/7/14 20:08,https://live.staticflickr.com/1767/28569147047_4aae88ff40_m.jpg,,61579728@N05,acme london,photo
51.542927,-0.123623,36,2484,43407822792,1785,3970c017c0,2018-07-FL-193275,caledonianroad yorkway,2018/7/14 20:08,https://live.staticflickr.com/1785/43407822792_3970c017c0_m.jpg,,61579728@N05,acme london,photo
51.542758,-0.124242,39,2484,29585198968,1782,61c9404b4e,2018-07-FL-193277,caledonianroad yorkway,2018/7/14 20:08,https://live.staticflickr.com/1782/29585198968_61c9404b4e_m.jpg,,61579728@N05,acme london,photo
51.542677,-0.125256,50,2484,43455817691,1804,7bae4f3cbd,2018-07-FL-193280,caledonianroad yorkway,2018/7/14 20:09,https://live.staticflickr.com/1804/43455817691_7bae4f3cbd_m.jpg,,61579728@N05,acme london,photo
51.542569,-0.125306,51,2484,28569135347,1808,693f97ba4a,2018-07-FL-193281,caledonianroad yorkway,2018/7/14 20:10,https://live.staticflickr.com/1808/28569135347_693f97ba4a_m.jpg,,61579728@N05,acme london,photo
51.542569,-0.125306,48,2484,43455812891,1824,fa0b3866cf,2018-07-FL-193282,caledonianroad yorkway,2018/7/14 20:10,https://live.staticflickr.com/1824/43455812891_fa0b3866cf_m.jpg,,61579728@N05,acme london,photo
51.542569,-0.125306,48,2484,29585194428,1803,aa659572cf,2018-07-FL-193283,caledonianroad yorkway,2018/7/14 20:10,https://live.staticflickr.com/1803/29585194428_aa659572cf_m.jpg,,61579728@N05,acme london,photo
51.541611,-0.125975,41,2484,28569125297,1767,8bcc3297e3,2018-07-FL-193286,caledonianroad yorkway,2018/7/14 20:12,https://live.staticflickr.com/1767/28569125297_8bcc3297e3_m.jpg,,61579728@N05,acme london,photo
51.543022,-0.125917,48,2484,43455802531,925,81f812e6dd,2018-07-FL-193287,caledonianroad yorkway,2018/7/14 20:16,https://live.staticflickr.com/925/43455802531_81f812e6dd_m.jpg,,61579728@N05,acme london,photo
51.543022,-0.12592,64,2484,43455800991,1764,1564622c02,2018-07-FL-193288,caledonianroad yorkway,2018/7/14 20:16,https://live.staticflickr.com/1764/43455800991_1564622c02_m.jpg,,61579728@N05,acme london,photo
51.543022,-0.12592,44,2484,43455799601,914,64d800d92f,2018-07-FL-193289,caledonianroad yorkway,2018/7/14 20:16,https://live.staticflickr.com/914/43455799601_64d800d92f_m.jpg,,61579728@N05,acme london,photo
51.543036,-0.125631,51,2484,43455798431,835,9de257a55d,2018-07-FL-193290,caledonianroad yorkway,2018/7/14 20:17,https://live.staticflickr.com/835/43455798431_9de257a55d_m.jpg,,61579728@N05,acme london,photo
51.543036,-0.125631,56,2484,43455796881,1807,a0230e2c3e,2018-07-FL-193291,caledonianroad yorkway,2018/7/14 20:17,https://live.staticflickr.com/1807/43455796881_a0230e2c3e_m.jpg,,61579728@N05,acme london,photo
51.54385,-0.123364,30,2484,43455795081,1830,2faba78445,2018-07-FL-193292,caledonianroad yorkway,2018/7/14 20:18,https://live.staticflickr.com/1830/43455795081_2faba78445_m.jpg,,61579728@N05,acme london,photo
51.543577,-0.12265,130,2484,43455792421,1802,9528e64804,2018-07-FL-193294,caledonianroad yorkway,2018/7/14 20:19,https://live.staticflickr.com/1802/43455792421_9528e64804_m.jpg,,61579728@N05,acme london,photo
51.543677,-0.122445,47,2484,43455791121,841,315b281efa,2018-07-FL-193295,caledonianroad yorkway,2018/7/14 20:20,https://live.staticflickr.com/841/43455791121_315b281efa_m.jpg,,61579728@N05,acme london,photo
51.543647,-0.122334,39,2484,43407793722,833,e2b0f19d23,2018-07-FL-193296,caledonianroad yorkway,2018/7/14 20:20,https://live.staticflickr.com/833/43407793722_e2b0f19d23_m.jpg,,61579728@N05,acme london,photo
51.543647,-0.122334,62,2484,28569103137,1804,8794fac6d1,2018-07-FL-193297,caledonianroad yorkway,2018/7/14 20:20,https://live.staticflickr.com/1804/28569103137_8794fac6d1_m.jpg,,61579728@N05,acme london,photo
51.543622,-0.122445,517,2484,28569101657,1766,56526f043d,2018-07-FL-193298,caledonianroad yorkway,2018/7/14 20:21,https://live.staticflickr.com/1766/28569101657_56526f043d_m.jpg,,61579728@N05,acme london,photo
51.543622,-0.122445,44,2484,29585174348,1765,34d87de2dc,2018-07-FL-193299,caledonianroad yorkway,2018/7/14 20:21,https://live.staticflickr.com/1765/29585174348_34d87de2dc_m.jpg,,61579728@N05,acme london,photo
51.543622,-0.122445,47,2484,43455782641,1804,3f66112329,2018-07-FL-193300,caledonianroad yorkway,2018/7/14 20:21,https://live.staticflickr.com/1804/43455782641_3f66112329_m.jpg,,61579728@N05,acme london,photo
51.543622,-0.122445,52,2484,43455780861,1808,6880e46a7a,2018-07-FL-193301,caledonianroad yorkway,2018/7/14 20:21,https://live.staticflickr.com/1808/43455780861_6880e46a7a_m.jpg,,61579728@N05,acme london,photo
51.543205,-0.123009,29,2484,43455777711,1768,165109bd6a,2018-07-FL-193303,caledonianroad yorkway,2018/7/14 20:22,https://live.staticflickr.com/1768/43455777711_165109bd6a_m.jpg,,61579728@N05,acme london,photo
51.543238,-0.122825,44,2484,43455775961,1764,9492bf7133,2018-07-FL-193304,caledonianroad yorkway,2018/7/14 20:22,https://live.staticflickr.com/1764/43455775961_9492bf7133_m.jpg,,61579728@N05,acme london,photo
51.543947,-0.122831,43,2484,43455773511,846,b21763dcdf,2018-07-FL-193306,caledonianroad yorkway,2018/7/14 20:23,https://live.staticflickr.com/846/43455773511_b21763dcdf_m.jpg,,61579728@N05,acme london,photo
51.544486,-0.121287,51,2484,43455770371,840,c24e5a95fd,2018-07-FL-193308,caledonianroad yorkway,2018/7/14 20:24,https://live.staticflickr.com/840/43455770371_c24e5a95fd_m.jpg,,61579728@N05,acme london,photo
51.544486,-0.121287,48,2484,43455767111,1789,b7304395f0,2018-07-FL-193310,caledonianroad yorkway,2018/7/14 20:24,https://live.staticflickr.com/1789/43455767111_b7304395f0_m.jpg,,61579728@N05,acme london,photo
51.543633,-0.125787,50,2484,43455762281,1824,a0c3446f38,2018-07-FL-193312,caledonianroad yorkway,2018/7/14 20:34,https://live.staticflickr.com/1824/43455762281_a0c3446f38_m.jpg,,61579728@N05,acme london,photo
51.543505,-0.12575,50,2484,43455760631,1782,fec6917414,2018-07-FL-193313,caledonianroad yorkway,2018/7/14 20:35,https://live.staticflickr.com/1782/43455760631_fec6917414_m.jpg,,61579728@N05,acme london,photo
51.544297,-0.123939,48,2484,29585143348,1767,fd544337f3,2018-07-FL-193315,caledonianroad yorkway,2018/7/14 20:36,https://live.staticflickr.com/1767/29585143348_fd544337f3_m.jpg,,61579728@N05,acme london,photo
51.544402,-0.123875,33,2484,29585141928,1765,3facd8a7bb,2018-07-FL-193316,caledonianroad yorkway,2018/7/14 20:36,https://live.staticflickr.com/1765/29585141928_3facd8a7bb_m.jpg,,61579728@N05,acme london,photo
51.544888,-0.121762,89,2484,29585140848,838,b9fe8cde4e,2018-07-FL-193317,caledonianroad yorkway,2018/7/14 20:37,https://live.staticflickr.com/838/29585140848_b9fe8cde4e_m.jpg,,61579728@N05,acme london,photo
51.544902,-0.121714,54,2484,29585139998,1790,0bc2bafe5a,2018-07-FL-193318,caledonianroad yorkway,2018/7/14 20:38,https://live.staticflickr.com/1790/29585139998_0bc2bafe5a_m.jpg,,61579728@N05,acme london,photo
51.545241,-0.121209,57,2484,29585138868,835,e579f378f2,2018-07-FL-193319,caledonianroad yorkway,2018/7/14 20:38,https://live.staticflickr.com/835/29585138868_e579f378f2_m.jpg,,61579728@N05,acme london,photo
51.545269,-0.120759,58,2484,29585137948,1785,53c39ce4a5,2018-07-FL-193320,caledonianroad yorkway,2018/7/14 20:38,https://live.staticflickr.com/1785/29585137948_53c39ce4a5_m.jpg,,61579728@N05,acme london,photo
51.545477,-0.119814,51,2484,42739791214,918,f560b11af2,2018-07-FL-193321,caledonianroad yorkway,2018/7/14 20:39,https://live.staticflickr.com/918/42739791214_f560b11af2_m.jpg,,61579728@N05,acme london,photo
51.545494,-0.119264,58,2484,29585135248,915,134b974808,2018-07-FL-193323,caledonianroad yorkway,2018/7/14 20:39,https://live.staticflickr.com/915/29585135248_134b974808_m.jpg,,61579728@N05,acme london,photo
51.545227,-0.121214,54,2484,42739786674,838,84e6efbd60,2018-07-FL-193324,caledonianroad yorkway,2018/7/14 20:40,https://live.staticflickr.com/838/42739786674_84e6efbd60_m.jpg,,61579728@N05,acme london,photo
51.545166,-0.121239,56,2484,29585133058,1761,1c7ed3b7db,2018-07-FL-193325,caledonianroad yorkway,2018/7/14 20:41,https://live.staticflickr.com/1761/29585133058_1c7ed3b7db_m.jpg,,61579728@N05,acme london,photo
